,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,album_name,short_album_name,release_date,album_id
482,0.473,0.0105,2.0,-23.405,0.0,0.0575,0.993,0.918,0.0736,0.0397,134.956,audio_features,1xKGG6qFmpdKYSUiiqg0Qt,spotify:track:1xKGG6qFmpdKYSUiiqg0Qt,https://api.spotify.com/v1/tracks/1xKGG6qFmpdKYSUiiqg0Qt,https://api.spotify.com/v1/audio-analysis/1xKGG6qFmpdKYSUiiqg0Qt,568840.0,4.0,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: II. Largo e mesto","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
493,0.3,0.248,2.0,-17.144,1.0,0.0449,0.936,0.0368,0.136,0.0845,113.207,audio_features,3uszupMn4O8Q9vR83de9r9,spotify:track:3uszupMn4O8Q9vR83de9r9,https://api.spotify.com/v1/tracks/3uszupMn4O8Q9vR83de9r9,https://api.spotify.com/v1/audio-analysis/3uszupMn4O8Q9vR83de9r9,1629979.0,4.0,"Symphony No. 9 in D Minor, Op. 125: IV. Presto. Allegro assai",Beethoven: Symphony No. 9,Beethoven: Symphony No. 9,2021-01-01,4f3xM0vcN4yQx81iS6HQqw
484,0.413,0.177,2.0,-21.176,1.0,0.0624,0.993,0.874,0.141,0.207,139.697,audio_features,67l2DJELb0nRcKsF1dUJ59,spotify:track:67l2DJELb0nRcKsF1dUJ59,https://api.spotify.com/v1/tracks/67l2DJELb0nRcKsF1dUJ59,https://api.spotify.com/v1/audio-analysis/67l2DJELb0nRcKsF1dUJ59,240900.0,4.0,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: IV. Rondo. Allegro","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
485,0.483,0.227,0.0,-19.804,0.0,0.0583,0.992,0.899,0.0843,0.0753,82.182,audio_features,48nE3QpSRTgI9nqN7kgyex,spotify:track:48nE3QpSRTgI9nqN7kgyex,https://api.spotify.com/v1/tracks/48nE3QpSRTgI9nqN7kgyex,https://api.spotify.com/v1/audio-analysis/48nE3QpSRTgI9nqN7kgyex,511350.0,4.0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": I. Grave - Allegro di molto e con brio","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
486,0.372,0.0125,8.0,-29.551,1.0,0.046,0.995,0.918,0.118,0.0911,64.078,audio_features,1MftGWLLw27OryCk5m2urs,spotify:track:1MftGWLLw27OryCk5m2urs,https://api.spotify.com/v1/tracks/1MftGWLLw27OryCk5m2urs,https://api.spotify.com/v1/audio-analysis/1MftGWLLw27OryCk5m2urs,307690.0,4.0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": II. Adagio cantabile","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
487,0.296,0.201,0.0,-21.422,0.0,0.0395,0.992,0.88,0.195,0.239,103.635,audio_features,037iC6vJ1eErTMou9gqcjD,spotify:track:037iC6vJ1eErTMou9gqcjD,https://api.spotify.com/v1/tracks/037iC6vJ1eErTMou9gqcjD,https://api.spotify.com/v1/audio-analysis/037iC6vJ1eErTMou9gqcjD,262970.0,4.0,"Piano Sonata No. 8 in C Minor, Op. 13 ""Pathétique"": III. Rondo. Allegro","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
488,0.355,0.249,5.0,-17.569,0.0,0.0437,0.986,0.908,0.107,0.116,134.598,audio_features,7LBUaH4foRp1NwwX4dxK1h,spotify:track:7LBUaH4foRp1NwwX4dxK1h,https://api.spotify.com/v1/tracks/7LBUaH4foRp1NwwX4dxK1h,https://api.spotify.com/v1/audio-analysis/7LBUaH4foRp1NwwX4dxK1h,549900.0,4.0,"Piano Sonata No. 32 in C Minor, Op. 111: I. Maestoso - Allegro con brio ed appassionato","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
489,0.297,0.108,0.0,-21.561,1.0,0.0397,0.988,0.931,0.0995,0.0383,144.711,audio_features,3kdgP5nQqCTKRlto5mARcH,spotify:track:3kdgP5nQqCTKRlto5mARcH,https://api.spotify.com/v1/tracks/3kdgP5nQqCTKRlto5mARcH,https://api.spotify.com/v1/audio-analysis/3kdgP5nQqCTKRlto5mARcH,989213.0,3.0,"Piano Sonata No. 32 in C Minor, Op. 111: II. Arietta. Adagio molto semplice e cantabile","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
490,0.287,0.127,7.0,-18.777,0.0,0.0371,0.914,0.853,0.0527,0.0894,134.246,audio_features,2uBfTcthuop04bC7FDf3e1,spotify:track:2uBfTcthuop04bC7FDf3e1,https://api.spotify.com/v1/tracks/2uBfTcthuop04bC7FDf3e1,https://api.spotify.com/v1/audio-analysis/2uBfTcthuop04bC7FDf3e1,1065591.0,4.0,"Symphony No. 9 in D Minor, Op. 125: I. Allegro ma non troppo, un poco maestoso",Beethoven: Symphony No. 9,Beethoven: Symphony No. 9,2021-01-01,4f3xM0vcN4yQx81iS6HQqw
491,0.445,0.178,7.0,-19.854,1.0,0.0589,0.949,0.523,0.155,0.274,134.871,audio_features,1mIumfPxUvribgxvDCCPL6,spotify:track:1mIumfPxUvribgxvDCCPL6,https://api.spotify.com/v1/tracks/1mIumfPxUvribgxvDCCPL6,https://api.spotify.com/v1/audio-analysis/1mIumfPxUvribgxvDCCPL6,746292.0,4.0,"Symphony No. 9 in D Minor, Op. 125: II. Molto vivace",Beethoven: Symphony No. 9,Beethoven: Symphony No. 9,2021-01-01,4f3xM0vcN4yQx81iS6HQqw
492,0.0912,0.0233,10.0,-28.985,1.0,0.0419,0.95,0.815,0.0617,0.0509,86.233,audio_features,4b3JOkBzIQ0PZ89HstXjnT,spotify:track:4b3JOkBzIQ0PZ89HstXjnT,https://api.spotify.com/v1/tracks/4b3JOkBzIQ0PZ89HstXjnT,https://api.spotify.com/v1/audio-analysis/4b3JOkBzIQ0PZ89HstXjnT,936183.0,4.0,"Symphony No. 9 in D Minor, Op. 125: III. Adagio molto e cantabile",Beethoven: Symphony No. 9,Beethoven: Symphony No. 9,2021-01-01,4f3xM0vcN4yQx81iS6HQqw
483,0.448,0.168,2.0,-21.997,1.0,0.0412,0.995,0.889,0.0874,0.218,124.796,audio_features,3ZEnmlO04jKeari619lb68,spotify:track:3ZEnmlO04jKeari619lb68,https://api.spotify.com/v1/tracks/3ZEnmlO04jKeari619lb68,https://api.spotify.com/v1/audio-analysis/3ZEnmlO04jKeari619lb68,122050.0,1.0,"Piano Sonata No. 7 in D Major, Op. 10 No. 3: III. Menuetto. Allegro","Beethoven: Piano Sonatas Nos. 7, 8 & 32","Beethoven: Piano Sonatas Nos. 7, 8 & 32",2021-01-01,2IurSyuKRPJHKpgn46PM0Z
460,0.397,0.0827,0.0,-24.711,0.0,0.0412,0.991,0.897,0.0823,0.311,132.055,audio_features,4OfudzJueTPTSlbvj7NN9P,spotify:track:4OfudzJueTPTSlbvj7NN9P,https://api.spotify.com/v1/tracks/4OfudzJueTPTSlbvj7NN9P,https://api.spotify.com/v1/audio-analysis/4OfudzJueTPTSlbvj7NN9P,174200.0,4.0,"6 Bagatelles, Op.126: 2. Allegro",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
459,0.432,0.0716,1.0,-22.551,1.0,0.0829,0.996,0.966,0.107,0.421,181.968,audio_features,1PB9Knh3GlOZplASavL1OS,spotify:track:1PB9Knh3GlOZplASavL1OS,https://api.spotify.com/v1/tracks/1PB9Knh3GlOZplASavL1OS,https://api.spotify.com/v1/audio-analysis/1PB9Knh3GlOZplASavL1OS,145067.0,3.0,"Piano Sonata No.14 in C sharp minor, Op.27 No.2 -""Moonlight"": 2. Allegretto",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
458,0.424,0.133,5.0,-21.268,0.0,0.0404,0.992,0.901,0.0939,0.16,103.826,audio_features,0ZfB6DPoVfCN4lUXQsh2xT,spotify:track:0ZfB6DPoVfCN4lUXQsh2xT,https://api.spotify.com/v1/tracks/0ZfB6DPoVfCN4lUXQsh2xT,https://api.spotify.com/v1/audio-analysis/0ZfB6DPoVfCN4lUXQsh2xT,377440.0,4.0,"Piano Sonata No.1 in F minor, Op.2 No.1: 1. Allegro",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
461,0.308,0.0733,5.0,-24.892,1.0,0.0506,0.991,0.938,0.109,0.138,74.513,audio_features,2hDUaUxCANvCqeZ8EepaEO,spotify:track:2hDUaUxCANvCqeZ8EepaEO,https://api.spotify.com/v1/tracks/2hDUaUxCANvCqeZ8EepaEO,https://api.spotify.com/v1/audio-analysis/2hDUaUxCANvCqeZ8EepaEO,295480.0,4.0,"Piano Sonata No.1 in F minor, Op.2 No.1: 2. Adagio",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
456,0.173,0.23,7.0,-19.435,0.0,0.0362,0.99,0.912,0.106,0.152,77.825,audio_features,7GZyTkSbqIjvVTOo32hXsP,spotify:track:7GZyTkSbqIjvVTOo32hXsP,https://api.spotify.com/v1/tracks/7GZyTkSbqIjvVTOo32hXsP,https://api.spotify.com/v1/audio-analysis/7GZyTkSbqIjvVTOo32hXsP,400600.0,4.0,"Piano Sonata No.17 in D minor, Op.31 No.2 -""Tempest"": 3. Allegretto",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
455,0.345,0.0184,9.0,-30.038,0.0,0.0469,0.995,0.88,0.0528,0.323,129.31,audio_features,6wm5cb1BLQfLhXHlsBZhoV,spotify:track:6wm5cb1BLQfLhXHlsBZhoV,https://api.spotify.com/v1/tracks/6wm5cb1BLQfLhXHlsBZhoV,https://api.spotify.com/v1/audio-analysis/6wm5cb1BLQfLhXHlsBZhoV,218000.0,3.0,"Bagatelle in A minor, WoO 59 -""Für Elise""",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
454,0.227,0.0238,11.0,-29.825,1.0,0.0406,0.988,0.913,0.105,0.0394,83.983,audio_features,3CCwDTt85LrHZFAFoXU4kI,spotify:track:3CCwDTt85LrHZFAFoXU4kI,https://api.spotify.com/v1/tracks/3CCwDTt85LrHZFAFoXU4kI,https://api.spotify.com/v1/audio-analysis/3CCwDTt85LrHZFAFoXU4kI,499160.0,4.0,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": 2. Adagio un poco mosso",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
457,0.353,0.00469,8.0,-35.12,1.0,0.0491,0.995,0.877,0.1,0.0791,108.998,audio_features,6AafdgpxJo1ddG0roO5W5c,spotify:track:6AafdgpxJo1ddG0roO5W5c,https://api.spotify.com/v1/tracks/6AafdgpxJo1ddG0roO5W5c,https://api.spotify.com/v1/audio-analysis/6AafdgpxJo1ddG0roO5W5c,320000.0,4.0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 2. Adagio cantabile",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
462,0.368,0.184,8.0,-19.104,1.0,0.0344,0.994,0.861,0.125,0.104,95.237,audio_features,1f24iqeKkmS4pqNfkZPLks,spotify:track:1f24iqeKkmS4pqNfkZPLks,https://api.spotify.com/v1/tracks/1f24iqeKkmS4pqNfkZPLks,https://api.spotify.com/v1/audio-analysis/1f24iqeKkmS4pqNfkZPLks,323000.0,4.0,"Piano Sonata No.1 in F minor, Op.2 No.1: 4. Prestissimo",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
471,0.336,0.18,10.0,-20.238,1.0,0.0512,0.992,0.892,0.108,0.185,119.103,audio_features,7scqlBSEgKuZTHAHVUBlzf,spotify:track:7scqlBSEgKuZTHAHVUBlzf,https://api.spotify.com/v1/tracks/7scqlBSEgKuZTHAHVUBlzf,https://api.spotify.com/v1/audio-analysis/7scqlBSEgKuZTHAHVUBlzf,516800.0,4.0,"Piano Sonata No.4 in E flat, Op.7: 1. Allegro molto e con brio",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
464,0.335,0.0567,9.0,-27.99,1.0,0.0437,0.994,0.932,0.098,0.349,80.751,audio_features,56dXJ3qI4euvih2NsWBwPc,spotify:track:56dXJ3qI4euvih2NsWBwPc,https://api.spotify.com/v1/tracks/56dXJ3qI4euvih2NsWBwPc,https://api.spotify.com/v1/audio-analysis/56dXJ3qI4euvih2NsWBwPc,102160.0,4.0,"11 Bagatelles, Op. 119: 4. Andante cantabile",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
465,0.341,0.164,5.0,-22.613,0.0,0.0475,0.992,0.898,0.119,0.0791,155.431,audio_features,64qnBEWhRmEjWews8qmrvE,spotify:track:64qnBEWhRmEjWews8qmrvE,https://api.spotify.com/v1/tracks/64qnBEWhRmEjWews8qmrvE,https://api.spotify.com/v1/audio-analysis/64qnBEWhRmEjWews8qmrvE,576800.0,4.0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 1. Grave - Allegro di molto e con brio",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
466,0.311,0.0192,1.0,-30.887,0.0,0.0465,0.995,0.904,0.162,0.0868,140.262,audio_features,7G39YjqbplAZPPZSfvoZ5f,spotify:track:7G39YjqbplAZPPZSfvoZ5f,https://api.spotify.com/v1/tracks/7G39YjqbplAZPPZSfvoZ5f,https://api.spotify.com/v1/audio-analysis/7G39YjqbplAZPPZSfvoZ5f,362880.0,3.0,"Piano Sonata No.14 in C sharp minor, Op.27 No.2 -""Moonlight"": 1. Adagio sostenuto",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
467,0.276,0.151,5.0,-22.033,0.0,0.0481,0.995,0.927,0.106,0.268,172.464,audio_features,1HYQsMi6c6KlWZnqJhDFXk,spotify:track:1HYQsMi6c6KlWZnqJhDFXk,https://api.spotify.com/v1/tracks/1HYQsMi6c6KlWZnqJhDFXk,https://api.spotify.com/v1/audio-analysis/1HYQsMi6c6KlWZnqJhDFXk,204333.0,3.0,"Piano Sonata No.1 in F minor, Op.2 No.1: 3. Menuetto (Allegretto)",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
468,0.431,0.174,9.0,-21.422,1.0,0.0455,0.993,0.903,0.0999,0.219,135.702,audio_features,3viy6JFgRtJWixOviuRcqX,spotify:track:3viy6JFgRtJWixOviuRcqX,https://api.spotify.com/v1/tracks/3viy6JFgRtJWixOviuRcqX,https://api.spotify.com/v1/audio-analysis/3viy6JFgRtJWixOviuRcqX,429453.0,4.0,"Piano Sonata No.2 in A, Op.2 No.2: 1. Allegro vivace",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
469,0.298,0.148,9.0,-20.193,1.0,0.0448,0.994,0.915,0.0973,0.0773,159.396,audio_features,1UUHSkhUdZVfqPeO6Vk7D4,spotify:track:1UUHSkhUdZVfqPeO6Vk7D4,https://api.spotify.com/v1/tracks/1UUHSkhUdZVfqPeO6Vk7D4,https://api.spotify.com/v1/audio-analysis/1UUHSkhUdZVfqPeO6Vk7D4,451240.0,4.0,"Piano Sonata No.14 in C sharp minor, Op.27 No.2 -""Moonlight"": 3. Presto",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
470,0.398,0.0104,2.0,-26.266,1.0,0.0542,0.995,0.951,0.0814,0.185,81.545,audio_features,4yxk4NeRZLaS2ppNEGPtHB,spotify:track:4yxk4NeRZLaS2ppNEGPtHB,https://api.spotify.com/v1/tracks/4yxk4NeRZLaS2ppNEGPtHB,https://api.spotify.com/v1/audio-analysis/4yxk4NeRZLaS2ppNEGPtHB,387267.0,4.0,"Piano Sonata No.2 in A, Op.2 No.2: 2. Largo appassionato",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
472,0.281,0.156,5.0,-23.907,0.0,0.0447,0.993,0.922,0.14,0.17,88.995,audio_features,4nsoNHMG56ztjF94w3DB6x,spotify:track:4nsoNHMG56ztjF94w3DB6x,https://api.spotify.com/v1/tracks/4nsoNHMG56ztjF94w3DB6x,https://api.spotify.com/v1/audio-analysis/4nsoNHMG56ztjF94w3DB6x,270213.0,4.0,"Piano Sonata No.8 in C minor, Op.13 -""Pathétique"": 3. Rondo (Allegro)",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
463,0.472,0.0106,8.0,-26.086,1.0,0.0607,0.993,0.891,0.124,0.101,96.911,audio_features,5uCPPFIxjq0fLmQvJb7NdB,spotify:track:5uCPPFIxjq0fLmQvJb7NdB,https://api.spotify.com/v1/tracks/5uCPPFIxjq0fLmQvJb7NdB,https://api.spotify.com/v1/audio-analysis/5uCPPFIxjq0fLmQvJb7NdB,541507.0,4.0,"Piano Sonata No.5 in C minor, Op.10 No.1: 2. Adagio molto",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
473,0.44,0.131,9.0,-21.686,1.0,0.0461,0.994,0.934,0.107,0.18,76.028,audio_features,3CzfkzJP7W197HnH8NlCmx,spotify:track:3CzfkzJP7W197HnH8NlCmx,https://api.spotify.com/v1/tracks/3CzfkzJP7W197HnH8NlCmx,https://api.spotify.com/v1/audio-analysis/3CzfkzJP7W197HnH8NlCmx,210093.0,4.0,"Piano Sonata No.2 in A, Op.2 No.2: 3. Scherzo (Allegretto)",Brendel plays Beethoven,Brendel plays Beethoven,2021-01-04,6ok1wwFaFcbqUBK6kp6gZu
405,0.343,0.136,6.0,-23.176,1.0,0.0439,0.978,0.914,0.102,0.341,64.445,audio_features,5zDMFNRGI8uWGHtCoS5LJK,spotify:track:5zDMFNRGI8uWGHtCoS5LJK,https://api.spotify.com/v1/tracks/5zDMFNRGI8uWGHtCoS5LJK,https://api.spotify.com/v1/audio-analysis/5zDMFNRGI8uWGHtCoS5LJK,170627.0,4.0,"Piano Sonata No. 24 in F-Sharp Major, Op. 78 ""'A Thérèse'"": II. Allegro vivace","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
406,0.317,0.131,7.0,-25.29,1.0,0.0346,0.987,0.912,0.173,0.372,117.785,audio_features,6sgFi6e6lJcvJNDwuZ4skN,spotify:track:6sgFi6e6lJcvJNDwuZ4skN,https://api.spotify.com/v1/tracks/6sgFi6e6lJcvJNDwuZ4skN,https://api.spotify.com/v1/audio-analysis/6sgFi6e6lJcvJNDwuZ4skN,301187.0,3.0,"Piano Sonata No. 25 in G Major, Op. 79 ""Cuckoo"": I. Presto alla tedesca","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
407,0.302,0.00648,3.0,-37.212,1.0,0.0395,0.992,0.883,0.0907,0.0552,135.749,audio_features,1sPyVGErlKFtF0PWGa3gsg,spotify:track:1sPyVGErlKFtF0PWGa3gsg,https://api.spotify.com/v1/tracks/1sPyVGErlKFtF0PWGa3gsg,https://api.spotify.com/v1/audio-analysis/1sPyVGErlKFtF0PWGa3gsg,153813.0,3.0,"Piano Sonata No. 25 in G Major, Op. 79 ""Cuckoo"": II. Andante","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
408,0.376,0.055,7.0,-26.544,1.0,0.0374,0.988,0.887,0.163,0.356,124.487,audio_features,2TIIVIXwQppRJGm2bVCSTk,spotify:track:2TIIVIXwQppRJGm2bVCSTk,https://api.spotify.com/v1/tracks/2TIIVIXwQppRJGm2bVCSTk,https://api.spotify.com/v1/audio-analysis/2TIIVIXwQppRJGm2bVCSTk,150360.0,4.0,"Piano Sonata No. 25 in G Major, Op. 79 ""Cuckoo"": III. Vivace","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
409,0.352,0.0463,0.0,-25.439,0.0,0.0407,0.97,0.872,0.0888,0.111,129.873,audio_features,1y7VLkPZfoaQ6WoQFP3nBS,spotify:track:1y7VLkPZfoaQ6WoQFP3nBS,https://api.spotify.com/v1/tracks/1y7VLkPZfoaQ6WoQFP3nBS,https://api.spotify.com/v1/audio-analysis/1y7VLkPZfoaQ6WoQFP3nBS,451613.0,3.0,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les adieux"": I. Das Lebewohl. Adagio - Allegro","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
413,0.463,0.127,0.0,-23.465,1.0,0.0413,0.993,0.779,0.101,0.446,90.41,audio_features,69YAm1g807bvzKONMOiQNS,spotify:track:69YAm1g807bvzKONMOiQNS,https://api.spotify.com/v1/tracks/69YAm1g807bvzKONMOiQNS,https://api.spotify.com/v1/audio-analysis/69YAm1g807bvzKONMOiQNS,203400.0,3.0,"7 Bagatelles, Op. 33: II. Scherzo. Allegro",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
411,0.329,0.169,3.0,-22.702,1.0,0.0329,0.964,0.905,0.0952,0.231,109.229,audio_features,3HJJf2HSIKmZA5yHlryMHD,spotify:track:3HJJf2HSIKmZA5yHlryMHD,https://api.spotify.com/v1/tracks/3HJJf2HSIKmZA5yHlryMHD,https://api.spotify.com/v1/audio-analysis/3HJJf2HSIKmZA5yHlryMHD,342200.0,3.0,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les adieux"": III. Das Wiedersehn. Vivacissimamente","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
412,0.319,0.0821,3.0,-26.621,1.0,0.0421,0.993,0.92,0.104,0.528,99.052,audio_features,19vZgLYJD8jCuR6E9Q7Kkb,spotify:track:19vZgLYJD8jCuR6E9Q7Kkb,https://api.spotify.com/v1/tracks/19vZgLYJD8jCuR6E9Q7Kkb,https://api.spotify.com/v1/audio-analysis/19vZgLYJD8jCuR6E9Q7Kkb,232053.0,3.0,"7 Bagatelles, Op. 33: I. Andante grazioso, quasi allegretto",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
404,0.321,0.0539,6.0,-26.934,1.0,0.0407,0.979,0.941,0.12,0.12,129.528,audio_features,1rHIpZXCKjpHqXzkSVwQR3,spotify:track:1rHIpZXCKjpHqXzkSVwQR3,https://api.spotify.com/v1/tracks/1rHIpZXCKjpHqXzkSVwQR3,https://api.spotify.com/v1/audio-analysis/1rHIpZXCKjpHqXzkSVwQR3,448787.0,4.0,"Piano Sonata No. 24 in F-Sharp Major, Op. 78 ""'A Thérèse'"": I. Adagio cantabile - Allegro ma non troppo","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
414,0.348,0.137,5.0,-25.724,1.0,0.0423,0.993,0.895,0.117,0.413,144.163,audio_features,4VAR5yl3rHbqTCWcpcmRIl,spotify:track:4VAR5yl3rHbqTCWcpcmRIl,https://api.spotify.com/v1/tracks/4VAR5yl3rHbqTCWcpcmRIl,https://api.spotify.com/v1/audio-analysis/4VAR5yl3rHbqTCWcpcmRIl,120280.0,1.0,"7 Bagatelles, Op. 33: III. Allegretto",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
415,0.378,0.0202,9.0,-32.817,1.0,0.044,0.995,0.898,0.0683,0.207,99.811,audio_features,1xa2RFObGCeVbyMvLTr2jr,spotify:track:1xa2RFObGCeVbyMvLTr2jr,https://api.spotify.com/v1/tracks/1xa2RFObGCeVbyMvLTr2jr,https://api.spotify.com/v1/audio-analysis/1xa2RFObGCeVbyMvLTr2jr,233080.0,3.0,"7 Bagatelles, Op. 33: IV. Andante",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
416,0.457,0.111,0.0,-23.251,1.0,0.0329,0.989,0.914,0.158,0.647,87.949,audio_features,5izQNyjxtgWvXS2MEhcWoA,spotify:track:5izQNyjxtgWvXS2MEhcWoA,https://api.spotify.com/v1/tracks/5izQNyjxtgWvXS2MEhcWoA,https://api.spotify.com/v1/audio-analysis/5izQNyjxtgWvXS2MEhcWoA,194080.0,4.0,"7 Bagatelles, Op. 33: V. Allegro ma non troppo",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
417,0.381,0.0187,2.0,-32.576,1.0,0.0535,0.994,0.898,0.0665,0.436,132.354,audio_features,0ENJZMWjoiVZAVpvplM4tB,spotify:track:0ENJZMWjoiVZAVpvplM4tB,https://api.spotify.com/v1/tracks/0ENJZMWjoiVZAVpvplM4tB,https://api.spotify.com/v1/audio-analysis/0ENJZMWjoiVZAVpvplM4tB,227040.0,5.0,"7 Bagatelles, Op. 33: VI. Allegretto quasi andante",Beethoven: Bagatelles,Beethoven: Bagatelles,2021-01-08,34mu1uwYggBHYnHRRplApk
410,0.423,0.00927,7.0,-35.308,1.0,0.0358,0.99,0.916,0.078,0.0984,68.756,audio_features,7shLKKQRr4492cbuwCDsg1,spotify:track:7shLKKQRr4492cbuwCDsg1,https://api.spotify.com/v1/tracks/7shLKKQRr4492cbuwCDsg1,https://api.spotify.com/v1/audio-analysis/7shLKKQRr4492cbuwCDsg1,188067.0,5.0,"Piano Sonata No. 26 in E-Flat Major, Op. 81a ""Les adieux"": II. Abwesenheit. Andante espressivo","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26","Beethoven 32, Vol. 7: Piano Sonatas Nos. 23-26",2021-01-08,5MU44MPGWHFjiOSTUV5cD5
